,odid,display_name,od_name,production_year,running_time,sequel,opening_weekend_revenue,opening_weekend_theaters,maximum_theaters,theatrical_engagements,production_budget,domestic_box_office,international_box_office,inflation_adjusted_domestic_box_office,name_length,source_category.fiction_tale_novel,source_category.music_dance,source_category.original_screenplay,source_category.others,source_category.play_TV_movie_film,source_category.real_factual,source_category.NA,production_companies_size.Big_15,production_companies_size.Extra_small,production_companies_size.Large,production_companies_size.Medium,production_companies_size.NULL,production_companies_size.Others,production_companies_size.Small,Rank.others.x,Rank.act_1000,Rank.act_250,Rank.act_500.x,Rank.act_750,genre.Action,genre.Adventure,genre.Comedy,genre.Concert/Performance,genre.Documentary,genre.Drama,genre.Horror,genre.Musical,genre.Others,genre.Thriller/Suspense,genre.Western,rating.G,rating.NC-17,rating.Not Rated,rating.Open,rating.PG,rating.PG-13,rating.R,Rank.others.y,Rank.dir_100,Rank.dir_20,Rank.dir_200,Rank.dir_500,Rank.dir_900,Rank.others
4812,91420100,Maldeamores,Maldeamores,2008,NA,0,22000,18,18,18,0,22000,0,25830,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4813,91430100,Giuliani Time,Giuliani Time,2006,NA,0,8661,1,2,4,0,21967,0,28266,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4814,91440100,Haebyonui Yoin,Haebyonui Yoin,2008,NA,0,4250,1,1,5,0,21957,0,25779,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4815,91450100,Sing Now or Forever Hold Your Peace,Sing Now or Forever Hold Your Peace,2007,NA,0,15598,11,11,18,0,21908,0,26841,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4816,91460100,Japon,Japon,2003,NA,0,0,0,1,2,0,21900,0,30609,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4817,91470100,The Matador,Matador The (2008),2008,NA,0,6695,1,2,7,0,21816,0,25610,11,0,0,0,0,0,1,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4818,91480100,The Last Hangman,Last Hangman The,2007,NA,0,2028,3,3,11,0,21766,0,26664,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0
4819,91490100,S-21: The Khmer Rouge Death Machine,S 21 The Khmer Rouge Death Machine,2004,NA,0,7302,2,2,8,0,21678,0,29421,35,0,0,0,0,0,1,0,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4820,91500100,Easy,Easy,2004,NA,0,14811,6,6,10,0,21589,0,29303,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4821,91510100,Le Clan,Clan Le,2005,NA,0,4668,1,2,11,0,21567,0,28359,7,0,0,1,0,0,0,0,0,1,1,1,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4822,91520100,Slutty Summer,Slutty Summer,2005,NA,0,5094,1,2,6,0,21515,0,28291,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4823,91530100,Imaginary Witness: Hollywood and the Holocaust,Imaginary Witness Hollywood and the Holocaust,2007,NA,0,1090,1,3,16,0,21507,0,25509,46,0,0,0,0,0,1,0,0,1,1,1,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4824,91540100,Dreaming Lhasa,Dreaming Lhasa,2007,NA,0,6060,1,3,10,0,21504,0,26344,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4825,91550100,One,One,2000,NA,0,13585,16,16,31,0,21496,0,33619,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4826,91580100,Three of Hearts,Three of Hearts (2005),2005,NA,0,4482,1,1,6,0,21429,0,28181,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4827,91590100,The Cry,Cry The,2008,NA,0,6968,4,6,14,0,21427,0,25155,7,1,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0
4828,91600100,The Last Lullaby,Last Lullaby The,2009,NA,0,0,0,1,1,0,21413,0,24068,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4829,91610100,The Wisdom of Crocodiles,Wisdom of Crocodiles The,2000,NA,0,10281,1,1,2,0,21404,0,33476,24,0,0,0,0,0,0,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4830,91620100,Takht_ siah,Takhte siah,2002,NA,0,1500,5,5,10,0,21324,0,29986,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4831,91630100,Diminished Capacity,Diminished Capacity,2008,NA,0,11832,4,4,8,0,21291,0,24995,19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4832,91640100,Hush,Hush (2002),2002,NA,0,5322,2,2,13,0,21278,0,30306,4,0,0,0,0,0,0,1,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4833,91650100,Yang Ban XI,Yang Ban XI,2006,NA,0,2875,2,2,16,0,21244,0,27338,11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4834,91660100,Safe Men,Safe Men,1998,NA,0,21210,20,20,20,1000000,21210,0,38120,8,0,0,0,0,0,0,1,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4835,91670100,Bootmen,Bootmen,2000,93,0,13133,11,11,16,0,21172,0,33113,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4836,91680100,Dallas 362,Dallas 362,2005,NA,0,7363,2,2,3,0,21108,0,27752,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4837,91690100,The Isle,Isle The,2002,NA,0,4546,1,2,8,0,21075,0,30576,8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,0
4838,91700100,Flandres,Flandres,2007,NA,0,1794,1,2,8,0,21056,0,25796,8,0,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4839,91710100,Blackmail Boy,Blackmail Boy,2005,NA,0,5355,1,1,5,0,21024,0,27558,13,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4840,91720100,The Winner,Winner The,1997,NA,0,0,0,3,3,0,21000,0,38567,10,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4841,91740100,Karov La Bayit,Karov La Bayit,2007,NA,0,5630,2,5,13,0,20931,0,25644,14,0,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,1
4842,91750100,Weather Girl,Weather Girl,2009,NA,0,5772,1,2,6,0,20915,0,23503,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
4843,91770100,Dear Zachary: a letter to a son about his father,Dear Zachary a letter to a son about his father,2008,NA,0,2886,1,3,10,0,20834,0,24455,48,0,0,0,0,0,1,0,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,1,0
